Gesture|Coords
1|[[0.39745634791751366, 0.6151906211365042], [0.32313900768240517, 0.5141917254249817], [0.31201039003927483, 0.43213586579609636], [0.33390960014897203, 0.3787722497575301], [0.36265630554237066, 0.35160970583731876], [0.3022560477702806, 0.3290522423503969], [0.3614479340216164, 0.2407785357535382], [0.40080940203415427, 0.24164845809212157], [0.41710760823420956, 0.2521417628433823], [0.36275915530104436, 0.32352169590467106], [0.4121907564803743, 0.22896387282454128], [0.43476246102284355, 0.24196087387266635], [0.43613392903700854, 0.26274120238882], [0.42766379553014566, 0.3387074968890112], [0.4654680631831706, 0.25145578879902464], [0.4775979219612781, 0.27707570469772147], [0.4757649132275003, 0.3082485613846399], [0.4922845633227314, 0.3659854905332869], [0.5131142493579489, 0.29627215149157093], [0.5104966019313258, 0.3153139691516539], [0.501277804049834, 0.34280828514108336]]
1|[[0.3641759228027445, 0.6113647513957077], [0.28665753929623017, 0.5020626852878952], [0.27487289551659283, 0.41455083893020783], [0.2990715542972128, 0.35897443042518284], [0.3325555385926977, 0.32620587963427905], [0.27062772416488357, 0.29973596544540565], [0.33184352236867254, 0.2238460550231192], [0.37090491822498495, 0.2232564300079366], [0.3842974129681727, 0.23393291840075492], [0.3354651193286604, 0.2991907224204674], [0.3872371766094303, 0.22322122651612655], [0.40572953581703086, 0.23802439922511268], [0.4016466082072207, 0.25901147360409815], [0.4036937705877559, 0.31851623481936525], [0.43906450742568653, 0.2536920538060389], [0.4475005925469213, 0.2807588416037674], [0.4409234009458915, 0.3111182337720098], [0.4695926599800688, 0.34505764381705173], [0.48648287608156465, 0.29644930343968035], [0.48162793454767194, 0.3192491825869199], [0.46921681306649515, 0.34650869739642703]]
1|[[0.3662366159584654, 0.6080581834662915], [0.2851863184780137, 0.49702447369740727], [0.2749432249607127, 0.41004161160375846], [0.3011224797970657, 0.3503821811715664], [0.3309728816163301, 0.30781507908901445], [0.2723634358798747, 0.29933408631771047], [0.32182146522823385, 0.22735650556687229], [0.3489530792484349, 0.2495983924487393], [0.3519315545315499, 0.2804477740409973], [0.3388568995823757, 0.2996430628939235], [0.3833935894689052, 0.22565973352137186], [0.3930068129988699, 0.25871710381905444], [0.3829651474320956, 0.29402198983580646], [0.4067198270777876, 0.31847352706787985], [0.437818668773707, 0.2498812329682453], [0.43781404051040285, 0.28447813862859256], [0.42584497981081415, 0.32012278645882586], [0.46938470187927434, 0.345442134689668], [0.48867078956084936, 0.28803676780496396], [0.47996715334777423, 0.31132522501169946], [0.46524392553227056, 0.34174001671706533]]
1|[[0.3664586860976043, 0.6116187791165236], [0.28469865624124324, 0.49762202548965434], [0.2736299337823303, 0.4089347456711404], [0.3029959033138444, 0.34710165569874285], [0.3353245007120121, 0.3022528442456049], [0.2687068431835965, 0.29217458993253664], [0.3182492556194523, 0.2252392503788666], [0.3443399262758641, 0.2509143946127921], [0.34587194181625375, 0.2840770797162233], [0.3385871226771475, 0.2946905347722961], [0.3822937024100689, 0.22485149051471554], [0.3905811383729487, 0.2611020083430504], [0.3797542814094328, 0.29768072993403716], [0.40921686045921823, 0.3157591330702944], [0.4381839777908495, 0.25368528258965783], [0.43706683005285213, 0.2913508776056226], [0.4248415639476904, 0.32700866189781186], [0.47454472084384747, 0.34383260703288765], [0.48913880319527264, 0.29473688660178854], [0.4786217103869476, 0.32273711666985794], [0.4644432617162706, 0.3538422856662888]]
1|[[0.3748213538162169, 0.6186212118455493], [0.2865344694827084, 0.508265781558563], [0.2702515969531074, 0.41825991149629205], [0.2988208214208164, 0.35470613872384804], [0.3311096804166087, 0.30918162487098827], [0.2684444112370418, 0.2908575111329457], [0.3169806454663183, 0.22329087598230857], [0.3439509635736898, 0.25129425471282535], [0.3473365506963222, 0.2878360323126803], [0.34290648215112757, 0.29180148704458114], [0.3829130155365081, 0.22008472611141097], [0.39161443026097076, 0.25960603661752657], [0.38179765964637224, 0.29854328828442567], [0.4171012411098246, 0.31264153222853686], [0.44153824746495457, 0.25210428780973837], [0.44016984192517145, 0.29316836733401963], [0.429171170122741, 0.3299404736038352], [0.4857830023314047, 0.341883022951638], [0.49493598496616364, 0.2972297159496694], [0.4827766982522351, 0.3291679681681135], [0.46966652571947, 0.36171467277421804]]
1|[[0.3826752529662711, 0.6271614799588314], [0.2886408224426882, 0.5137404479160641], [0.27177772260975314, 0.4173332052754113], [0.3041201030179139, 0.3471789119930686], [0.33868929534549, 0.2931363881256974], [0.2654002285889206, 0.27938137187274775], [0.31617723222464755, 0.2179202200720075], [0.3421549288596954, 0.25923190846585814], [0.3420167135212364, 0.30624812772494364], [0.3470369768852874, 0.2820668529499844], [0.3879006743337107, 0.2181045468063968], [0.3946938988191944, 0.26920569582095094], [0.3822711629632825, 0.31637187037372855], [0.4276474079871079, 0.30474834000887824], [0.44950930648052634, 0.25285889409052986], [0.44655211399627687, 0.3032120687468995], [0.43417396817986115, 0.3456408759921105], [0.5024619608283335, 0.33451651531560395], [0.5062072051628335, 0.29592795822593315], [0.49248427141962053, 0.3372365043121544], [0.47975965344301075, 0.37562467555389123]]
1|[[0.3933369156109691, 0.6348956454910044], [0.2862150727140349, 0.5177054915086917], [0.2671973371802978, 0.4107095372523165], [0.3087171427423839, 0.330088849850024], [0.35276898570644816, 0.2704817037940136], [0.262366144441793, 0.26695800708774525], [0.3211556419654605, 0.20730760818890354], [0.3439156139305588, 0.2656178273076511], [0.3400659705793251, 0.3242595139859105], [0.3536793198801707, 0.2769155075544479], [0.39772913378488295, 0.21157622768863332], [0.40333938610061265, 0.27668026929747086], [0.39353709902379513, 0.3294017303249488], [0.441956237156667, 0.303969410677845], [0.46322070035614255, 0.25331999113990483], [0.46199440750786597, 0.3150499547127306], [0.45404257513961055, 0.36033419224016006], [0.523074149609172, 0.3356032725831438], [0.5202626394519031, 0.3002273574716521], [0.5092243859171981, 0.35089439016458807], [0.5038318252513396, 0.39142252733162197]]
1|[[0.41355945108236614, 0.6576570600158067], [0.29257176348485864, 0.527843690902616], [0.27332836380427505, 0.4141689991543339], [0.31900683660792556, 0.33546713193662553], [0.36379804430246165, 0.27177054176282867], [0.27032252790976435, 0.2522379998655233], [0.32206168101281174, 0.2067814568201397], [0.34916364481162376, 0.281861266255402], [0.3479351322339819, 0.3507441915272427], [0.3702361165982154, 0.2658026673761767], [0.405198210091908, 0.2089016093169711], [0.4102628379877401, 0.2867958874834159], [0.4017880881905031, 0.34465407775576484], [0.46476428426795413, 0.293465211247459], [0.47440701949044467, 0.2544836260766122], [0.46910707101883103, 0.3261491221233864], [0.46177241926199275, 0.37275201438039657], [0.54968264948311, 0.32120763167842187], [0.535116859611045, 0.29920061787039764], [0.5196060332234875, 0.3543758319482053], [0.5128146664797092, 0.39290485711415707]]
1|[[0.43442510056320716, 0.6430442854436667], [0.3036837678265991, 0.5235608139096882], [0.27783309601594597, 0.4116654587460482], [0.3232105409231492, 0.33708243387179626], [0.3716908618417553, 0.2790189183089147], [0.2909103410483372, 0.24473989107089816], [0.3362157108037091, 0.2120153343748516], [0.3582532899549858, 0.2921485373477158], [0.3608617145141663, 0.35901350996739284], [0.3904099804175385, 0.2606486497029243], [0.4155070740358078, 0.216498507506073], [0.41766069228111813, 0.2937314269057497], [0.41664093802939817, 0.3431821674119002], [0.48153505016132, 0.2887265899579402], [0.48550573128515057, 0.2620814083274057], [0.4790417350957993, 0.3352770033398454], [0.4772852269623212, 0.37725839975930586], [0.5620209018540996, 0.31592977146194057], [0.543370656721878, 0.3069979533650503], [0.5288813242581303, 0.36285426063860643], [0.52633366438499, 0.39717851923815256]]
1|[[0.4525871747829053, 0.6424819568014318], [0.3030551113363456, 0.5304019304291642], [0.26884861491485434, 0.42439951366768225], [0.31373223950788764, 0.34637803455896304], [0.3702806028990708, 0.29020228494601263], [0.2953662330094678, 0.2540344460772945], [0.33656830737613336, 0.20066270161789293], [0.35253772996801813, 0.26919249616098617], [0.35413894211468555, 0.33281830283905367], [0.4037754361681756, 0.26972531340480116], [0.43001361094709617, 0.205957854461235], [0.42873955200914365, 0.2815778236038209], [0.4260304456029642, 0.3343079483605716], [0.5029092676993698, 0.2998876624340734], [0.5112728154362359, 0.25373860269213827], [0.5022565153786638, 0.32675945281272417], [0.49909827419754993, 0.37127357203214684], [0.5921917774523251, 0.3306132484873344], [0.5764144514919413, 0.3047866449733766], [0.5617500283555084, 0.3618038605098258], [0.5593044146958147, 0.40076762722378056]]
1|[[0.46310492592599817, 0.6412703281153479], [0.31028328900362623, 0.5321884947989471], [0.2699428168214836, 0.4302848127364369], [0.3127734278333713, 0.3508427283768009], [0.3724614935719062, 0.30038025342583363], [0.3246349162983927, 0.25032754172621624], [0.357722294885032, 0.18394726032365666], [0.35972562863092, 0.2593822885636365], [0.3560996023257423, 0.33172882318041164], [0.4376632907784524, 0.26323102904770745], [0.4558057716166407, 0.19543417558233153], [0.4451242643684723, 0.27040368091953615], [0.44409814616300425, 0.3291463441918933], [0.5403508184313695, 0.29797402696687103], [0.5430892633211031, 0.2486511607727448], [0.5272877098507814, 0.3168087713173543], [0.5270017093617232, 0.36596219291990995], [0.6340458802224049, 0.33771828778814705], [0.6161602297870118, 0.3038015222763585], [0.5970649241012399, 0.35772314490782836], [0.5966063411138824, 0.40386359328687105]]
1|[[0.4998141350279244, 0.8665443165950554], [0.3574806401836454, 0.6590413550081409], [0.3158729789047835, 0.4908619544178584], [0.3406604805096132, 0.37727233299573193], [0.3887983899929094, 0.3081469855571324], [0.3602342369475024, 0.2647292928086839], [0.4039891988914381, 0.19107422645368055], [0.44445700794140236, 0.2235484299159274], [0.4619872015800389, 0.2549675145774776], [0.4712959699206368, 0.2570580634322281], [0.49163432984667677, 0.19840415447100318], [0.5022383879982151, 0.237056379394854], [0.498992414191128, 0.2754230919872431], [0.5766607239235243, 0.2879560930582775], [0.5689359537264221, 0.24927594246856358], [0.5664063356764025, 0.30322466723406505], [0.5605909112722025, 0.355758972385916], [0.6685212444427024, 0.3262103547284139], [0.6502668543476285, 0.3035425851869299], [0.628469947057523, 0.3506260650159331], [0.6075389731702754, 0.3941765883573071]]
1|[[0.5323946304148942, 0.8237240891095323], [0.3907387869313671, 0.6397976497427433], [0.3571910149974706, 0.49612134046226686], [0.3820645030270363, 0.4131345113998704], [0.4199139125867376, 0.35065515502042727], [0.4083835117568128, 0.2783417854564481], [0.3875881981689431, 0.23044717556570557], [0.40873271266221534, 0.3047309609684151], [0.4226282186832705, 0.366231144249126], [0.5130355312907259, 0.27399362020879586], [0.4726490795002009, 0.2200773703074441], [0.4717064085102373, 0.29416683690810536], [0.4693363462425979, 0.35566087560515647], [0.6028486823142875, 0.2955944432456825], [0.5470977368262135, 0.2620077495647662], [0.5343305197498871, 0.3369107210931349], [0.5322157112884192, 0.3994951797774494], [0.6763583257207616, 0.3176951270872632], [0.6286169029432884, 0.3020843308280753], [0.6019838886190509, 0.35575870452270303], [0.5863426254313722, 0.4042475568377609]]
1|[[0.5349619515043116, 0.8262330491394875], [0.38260255644245056, 0.6384250474777817], [0.3474292762199304, 0.4978920749279939], [0.3755383685395901, 0.4152848482122295], [0.4180086936978492, 0.3572544701913715], [0.41196336563578423, 0.28062580399892056], [0.3949959117995061, 0.21418486027706815], [0.41461391946026055, 0.27693652602625446], [0.4258499856750219, 0.3370069902683194], [0.5260506891682722, 0.27748734046405554], [0.4911745388273893, 0.21519563360980787], [0.48762950596003996, 0.28152668986551527], [0.47923975100063276, 0.34283693438170526], [0.62244079236872, 0.3046372291867349], [0.571612249538935, 0.2627147235343753], [0.5547944549688223, 0.32758519017331367], [0.5471311637166523, 0.3888558900416817], [0.7007263680565479, 0.3355935808307578], [0.6575386125785827, 0.3098368071259061], [0.6302308546718665, 0.3569319967039152], [0.6120330181281493, 0.4062528255189995]]
1|[[0.5518129544462866, 0.8097656304101518], [0.41038527528014856, 0.635056153679433], [0.3698982424788151, 0.49893314313784126], [0.3911873646378389, 0.40913281440845206], [0.4301312701620547, 0.3523666770886057], [0.43813851708208074, 0.3045223196850067], [0.41656413292417377, 0.23269404266530513], [0.4324054453801091, 0.2840747724587042], [0.44293613538316, 0.3333616661206008], [0.5438743594902916, 0.29269056879213956], [0.5032965107750785, 0.23677739329021671], [0.4975526360305744, 0.28655946832624307], [0.49057301422957444, 0.34016107341490753], [0.6326490005651008, 0.31363780611463166], [0.5755280266756396, 0.2775271299437406], [0.5598660308238909, 0.3285974244905776], [0.5535584488928563, 0.38559497980582513], [0.7035342984185927, 0.3411867585424254], [0.6566268485690742, 0.3184058605141704], [0.6322361569442849, 0.3614379546350044], [0.617507994527762, 0.41130277025678025]]
1|[[0.5627822979328095, 0.7744836679918113], [0.43769190785363493, 0.6181438768278715], [0.40218100513976407, 0.4918846194149866], [0.4228990807054171, 0.4137688977817341], [0.4569167507507429, 0.35578519384819385], [0.44972261187745727, 0.30025965077862726], [0.4342488833951225, 0.24848735705072722], [0.45140419549304683, 0.30198815354232694], [0.4594617858866629, 0.35049942226586867], [0.544450606213991, 0.29664928980386807], [0.5149389496481606, 0.24350779874045098], [0.5137166367250737, 0.30552340512339043], [0.504378297829541, 0.3550609493881194], [0.6272370928362755, 0.31842564031001225], [0.585740033820053, 0.28365632668323576], [0.5755266914697729, 0.34642834674918865], [0.5690866789644686, 0.39666106558848097], [0.6952026586373434, 0.34389509350023084], [0.656471292475173, 0.32708531152647213], [0.6353474028071944, 0.3724984134013756], [0.6221753764054937, 0.41212724765093667]]
1|[[0.573456080854499, 0.7766798891676668], [0.448275194674769, 0.6184144741465949], [0.41143643009116376, 0.4961159054168642], [0.4261583844100171, 0.4174205114192863], [0.4593671257203916, 0.36176167113755253], [0.4717536783463628, 0.3185358756792578], [0.4424788067978495, 0.2474033152844221], [0.4538707101663537, 0.28897419265724705], [0.46075661855544753, 0.33431479659385493], [0.5636598534111779, 0.31436675256685953], [0.5244494914198443, 0.24702049863646466], [0.5175398109280936, 0.2955836996807521], [0.5053159452473444, 0.3434315737637585], [0.6399988157768961, 0.33645704255696124], [0.5917041508756542, 0.2868854950466734], [0.5755324384680442, 0.3350941286038168], [0.5656996980273541, 0.3843993658210835], [0.7006701694504679, 0.3630430840575522], [0.6621562512079316, 0.3301252130477599], [0.6370102477020115, 0.3617322400390934], [0.6190981956647299, 0.399440538066284]]
1|[[0.597501285930861, 0.6860307568378983], [0.4637769375626494, 0.5660652381890192], [0.4352856402024713, 0.46252235732314917], [0.45842376489856956, 0.39743714622952847], [0.4810825085204712, 0.34090973502666383], [0.475818058522885, 0.3056947999163246], [0.4747479013927464, 0.2539644406314462], [0.4876320691570285, 0.30837960297859407], [0.4969943038446662, 0.3576079481205103], [0.5689559044832344, 0.31419917286215904], [0.548395579261149, 0.27353608024265735], [0.5386716484571203, 0.3301669238152577], [0.5364791152312648, 0.3718222084474959], [0.6461257427222784, 0.33716637251890835], [0.6068606372620118, 0.3179988614068957], [0.5895035298778368, 0.37300318009586275], [0.5917159482691532, 0.41254176447785124], [0.7070238571727345, 0.35641270816427484], [0.6657725720363268, 0.3512269816699781], [0.6440303100680063, 0.3966533726722194], [0.6414227510584909, 0.42926904717362324]]
1|[[0.5873262204148333, 0.6942941396027733], [0.4739295815296031, 0.5739377255577559], [0.45218508873879815, 0.4725556282246061], [0.4771601334223972, 0.4142903122899823], [0.5076032958323072, 0.3693666941235147], [0.48333508159056765, 0.3114815305048735], [0.4643144334402066, 0.26683668946389866], [0.47585605822098853, 0.3221563753414031], [0.4841373820329354, 0.3737302578215306], [0.5666643381271803, 0.31111420816344215], [0.5382606740373072, 0.2595143911058406], [0.534670528562582, 0.3195189041681332], [0.5303423466035866, 0.37086071960516087], [0.6366412845074577, 0.3304198655059936], [0.5999429040321782, 0.29405909840867683], [0.5864850659300428, 0.3511688312823296], [0.5827014736893227, 0.39767843363701905], [0.6951100732455245, 0.351349824388676], [0.6596086674146137, 0.33069351874644143], [0.63680219716692, 0.36785099511861696], [0.6235062578850813, 0.40354398364471644]]
1|[[0.5152799687139809, 0.6762225452236542], [0.4298412406917492, 0.4697485329398635], [0.43169276108777477, 0.3309150993738168], [0.49854813463908526, 0.25161641060864876], [0.5843630923586565, 0.23488528539337528], [0.47752029016151404, 0.18138017444197121], [0.5675105903824211, 0.11795829775840337], [0.5787392264136294, 0.1729287494724781], [0.5587478606269534, 0.22660921119498936], [0.5789830601131599, 0.20722151380484286], [0.6703552142423913, 0.11652147935818827], [0.6580847305055324, 0.18279185536173562], [0.6299045167918748, 0.2392161227892612], [0.6766195070050238, 0.259010894226981], [0.7438449215074641, 0.16629135199828515], [0.7193110665023704, 0.22630826842242593], [0.6837796547563605, 0.2806938034975756], [0.765684220907961, 0.3229119387326827], [0.7956554117878992, 0.24448600704572934], [0.7635897287352097, 0.28608630336390056], [0.7291243285200136, 0.32909391182629866]]
1|[[0.515391258271111, 0.669279554363035], [0.43111596415172243, 0.49821113304185627], [0.4418639983674679, 0.3662084722639671], [0.49591976828812334, 0.2833870630797627], [0.5411478651134758, 0.21813482146644322], [0.43287777261425087, 0.20214435507013695], [0.5435254342189554, 0.09441604577887716], [0.5805927890806463, 0.15186161594271194], [0.5677032665295549, 0.21612705948776295], [0.5395766474775099, 0.2247974777050519], [0.647217587540759, 0.10027259798799709], [0.6570594881183257, 0.1666863766123243], [0.6289042755836883, 0.23127419995127288], [0.6476045490205143, 0.2708913231860141], [0.7245558487502923, 0.16196433881757558], [0.7198292223154221, 0.22893647033559167], [0.6924733162023983, 0.28751564175840855], [0.7507486912597008, 0.3240537063497505], [0.7938938176693232, 0.23241880432442136], [0.7732906307752532, 0.28495181031543515], [0.7464967308624726, 0.3408844702765828]]
1|[[0.4911281307328222, 0.652919050385258], [0.39628288487672286, 0.5108364557910935], [0.39820868702809215, 0.38687407118301254], [0.4497743911065411, 0.30873877295361435], [0.5027949765268223, 0.2708437526810176], [0.4036811987884517, 0.233032622612868], [0.5040119344766053, 0.14135755558235313], [0.5532932985532467, 0.21048219493042136], [0.5663639521247252, 0.2699564028449228], [0.5027311537297483, 0.24239794925428665], [0.5836529393285131, 0.12706470304893394], [0.6052617196484645, 0.17662583609333318], [0.5991332963727954, 0.21942954840930579], [0.601313879957449, 0.2807557479685631], [0.6607663613162172, 0.1629308653323779], [0.6635863878575994, 0.21611280736767252], [0.6507249827433809, 0.26704103287500697], [0.6977435817545056, 0.33601139542049946], [0.7292021201978974, 0.2386414867971926], [0.7118133763582511, 0.2710971598257576], [0.6916666951175371, 0.30498108450189715]]
1|[[0.457462592893831, 0.6680792890677495], [0.3685329230264843, 0.5167854661816679], [0.36722221460160187, 0.410277453979895], [0.40748171264425986, 0.3458354524738887], [0.45447886940855037, 0.3080133161187345], [0.3854747318737506, 0.2721754186517782], [0.46604945338862774, 0.15557933389457185], [0.5104326764338507, 0.1850986989138395], [0.5148301536660614, 0.23505380298011175], [0.47831224919291476, 0.28965378732183716], [0.5572537747274001, 0.15657258974836022], [0.5745101476441965, 0.19683332426617428], [0.5582074324283357, 0.24471756644068696], [0.5707862386088876, 0.32896061879754995], [0.6288070566015148, 0.21339153083029122], [0.6260062543297861, 0.26280774363345166], [0.6049937692833044, 0.3125674356805014], [0.6562288790521897, 0.37811657096605034], [0.6940745061737502, 0.2891064512835108], [0.6776616837811211, 0.32353513340739243], [0.6524905261792081, 0.368681450873778]]
1|[[0.4339777818146058, 0.6684802628129751], [0.3471447942315227, 0.5144505468855716], [0.3501798212182047, 0.4118893630278633], [0.3918645492888706, 0.35542190613948477], [0.43988767565826986, 0.3299896127170403], [0.370608551991346, 0.29149303236985846], [0.44739852596035384, 0.1860927940632141], [0.487622125593707, 0.2218689243531459], [0.4901597066255121, 0.26642392897874073], [0.456898530661911, 0.31491919057740364], [0.5250717855375076, 0.18890461013536652], [0.5433733346912629, 0.2124582119900734], [0.5299976515006413, 0.24038188261977472], [0.5426327667457449, 0.3577881572021712], [0.5958472369775603, 0.24069200868404966], [0.5998148785340401, 0.2712788098675244], [0.5851215044014278, 0.30662589650619343], [0.6204868798521004, 0.4090546442398617], [0.6574602421344504, 0.317934939207849], [0.6504716229677933, 0.333628078920921], [0.6334172023953034, 0.36100955914700433]]
1|[[0.42151435711619534, 0.6770034080452004], [0.3391497288860554, 0.5251927561465922], [0.34575307287894885, 0.42832568459214987], [0.3878458442757243, 0.37623337958740455], [0.432213452003121, 0.3501293294873769], [0.34490996108408356, 0.3121445983482207], [0.42758530350322815, 0.22646410690189445], [0.47668169475534267, 0.2634514165912027], [0.48411129350253324, 0.30386286747593316], [0.42252564385090147, 0.33103062147389667], [0.4938554214547443, 0.22641684468946238], [0.5153924266871915, 0.24433554304210095], [0.5034173551706183, 0.2634423751733012], [0.5068582746721488, 0.3692800925537933], [0.5662942552603156, 0.2668010130896091], [0.5797583826183333, 0.2966567649878812], [0.5694653471704902, 0.3282719653398901], [0.5884714025530717, 0.4145234671053568], [0.626620644232796, 0.3311816421748732], [0.630125370923597, 0.3494280662536456], [0.6216879914558635, 0.3714094765947647]]
1|[[0.39044998590907376, 0.6769544375307613], [0.3141507048273734, 0.5651938890480676], [0.305231192025492, 0.4766080351371395], [0.3347604701377334, 0.4228515898412821], [0.3684505925238282, 0.3984794970473778], [0.29304680874953726, 0.3519904361969671], [0.3668965203406384, 0.2861199794592176], [0.4165685183886165, 0.30581376762762064], [0.43527678044197465, 0.32610375051784063], [0.3636857302889501, 0.35060874241032286], [0.426266915420736, 0.2836975103386795], [0.4478974066167428, 0.30746490368927754], [0.44564758474292326, 0.3278294379347226], [0.4411069126271076, 0.3724210244044027], [0.48611031203497485, 0.3118700490798276], [0.5007106948294916, 0.3523233350024384], [0.4998410301894838, 0.3870096486929077], [0.5181110845836016, 0.4046126556987151], [0.5390627562583846, 0.3586458943994282], [0.5373951866942438, 0.3933805353388091], [0.5312915674425907, 0.42211875145973393]]
1|[[0.37775253929631486, 0.6781376489441457], [0.30592136004730486, 0.5840223648092993], [0.29318882722255246, 0.5035013688894263], [0.3137306363195645, 0.4531529564309546], [0.3396912112079303, 0.4260552907874921], [0.2864823876940064, 0.3866880111058958], [0.3442604697204853, 0.34581619107083383], [0.37887514019115204, 0.36910903912382936], [0.3866858141649337, 0.38803357868492794], [0.3486402360910473, 0.38447243832409067], [0.3983509365196461, 0.3433678688044632], [0.4159585766367621, 0.37230199361752675], [0.4115326060839546, 0.39691676750777155], [0.4161848882830757, 0.40404212262736666], [0.4518947989897155, 0.36581135244356355], [0.46126043890142737, 0.406265573663217], [0.4553752848103892, 0.44158529893210624], [0.4823867710611398, 0.4317988702313919], [0.5009880802634233, 0.3997048035804978], [0.49748577673018646, 0.4353416113271495], [0.48788811426224515, 0.4679518255660481]]
1|[[0.3795129453193973, 0.6900423340690368], [0.30392123627431333, 0.5954658404377454], [0.2920496962487825, 0.515986166036949], [0.31967380912908067, 0.4626310826657029], [0.3432788682636958, 0.4204275162827006], [0.2750392928887384, 0.39401787556195206], [0.33521655231539926, 0.3547446164595153], [0.3594370269809058, 0.399853569015578], [0.35169422889458396, 0.44040214283958934], [0.3487202481507883, 0.3915762956647114], [0.3986684381710672, 0.36015064042804806], [0.404683045322793, 0.406119290721541], [0.3887955062886937, 0.4413249456352233], [0.4227605533954237, 0.40809250124907115], [0.45299344884076825, 0.3862570775581109], [0.45288365038138284, 0.4304118232388968], [0.4388953866515962, 0.4631962076699657], [0.4903108715531059, 0.42959721780889104], [0.5039264237753358, 0.41034530587072493], [0.4957716287021203, 0.4516582797744355], [0.4820967540225508, 0.48481985156144597]]
1|[[0.38761356498208593, 0.6892811042928125], [0.31461247302916184, 0.6047640252411871], [0.2958642251701176, 0.5293002970187527], [0.31558243414530796, 0.48040322174880656], [0.33965331840851576, 0.44570267772254085], [0.2903498313458589, 0.4063518777157163], [0.32842315607333444, 0.37175297207734703], [0.35658163090076905, 0.40462229669167604], [0.3621348779077265, 0.4417601198478735], [0.3608752259723259, 0.4021228564244741], [0.389511062139815, 0.3686181403735658], [0.39835935191005506, 0.408470653215996], [0.3911904441249023, 0.4467630780817825], [0.43075767024600614, 0.417225573698469], [0.44644973977914865, 0.398738163784316], [0.4462933552027195, 0.4403407687653052], [0.4376556502064233, 0.47327385275006206], [0.49384374561883504, 0.4381456864853742], [0.4939689924353389, 0.4287567392860649], [0.4851215605068852, 0.4666328667672563], [0.47542329033754316, 0.49645095514868404]]
1|[[0.3955166527835498, 0.6959299651049825], [0.31489329350755607, 0.6157161754705582], [0.29156458030730337, 0.5362223575289573], [0.31385008453787167, 0.4816151230303377], [0.34508371504953705, 0.4443408977134487], [0.2951112518815136, 0.41184621295849116], [0.3236571186207392, 0.3734182049596378], [0.3527864631227775, 0.4231105970885209], [0.3609233366935933, 0.47356154854472704], [0.37007519621643753, 0.4130717230405814], [0.39216833082787456, 0.37472323658478524], [0.40105110585201703, 0.42176096973623195], [0.39651715350258965, 0.4602671513644892], [0.4429396470044436, 0.42985002146918705], [0.44876528391881787, 0.4141557684280749], [0.44945775202589033, 0.4599757140441226], [0.44570476525732367, 0.4889337837219906], [0.5081150797612534, 0.45014964058271906], [0.4959018064620376, 0.44711493395025625], [0.48770364598267385, 0.4884990886096279], [0.4837558574354897, 0.5137059467743451]]
1|[[0.4075136024270137, 0.7030425292076723], [0.31258765278022316, 0.6369392954962758], [0.2800823139084026, 0.5574183222333012], [0.29824510892280054, 0.4941744252261647], [0.33569908978736485, 0.45452045527501345], [0.28867549831026856, 0.4367771660308057], [0.31398072111427716, 0.3774019196549689], [0.34572137722034474, 0.430538304962479], [0.36022632344994143, 0.488950952233605], [0.3671292843253444, 0.43502033445943494], [0.3913589979995417, 0.37857859115146775], [0.40250089763825597, 0.42783437042990047], [0.40293000174441407, 0.4693006041455036], [0.4448133764680967, 0.44840251026456307], [0.45630316960613715, 0.4191059771500358], [0.4619846730835968, 0.4708500014932462], [0.4621030097560522, 0.5004437447502164], [0.5160900311842056, 0.4650955006767734], [0.507732729556893, 0.44977867756801154], [0.5060734073618555, 0.49763950921183703], [0.5075024840067108, 0.5239259086750624]]
1|[[0.448983498921268, 0.7802343685541322], [0.3464657068695512, 0.6853720432530723], [0.3037740718881331, 0.5964707590382012], [0.30604348941602866, 0.5254059071722001], [0.3249246650263126, 0.4815778290834218], [0.34182403337455886, 0.46505961864337536], [0.3532986364199641, 0.40299916076367626], [0.384957156099136, 0.40915042178466154], [0.39905075760535547, 0.4239259903741416], [0.4177068766651938, 0.4549691034343063], [0.4180284326970586, 0.40709612486080277], [0.41949311260157146, 0.42496292239596706], [0.41050130176851185, 0.4422511854175259], [0.48965440061064297, 0.46544536066646996], [0.4737380403705795, 0.428201172944572], [0.4693835324320063, 0.45742902150153186], [0.4674075037526743, 0.48427259700666897], [0.55301167741345, 0.48247975979337987], [0.5335376896296263, 0.4575673488254566], [0.5227283414276856, 0.4816323049691796], [0.51952218737369, 0.5011523644566525]]
1|[[0.4581145448637565, 0.775768819011421], [0.35347322614724874, 0.6925508916065747], [0.3084251493886313, 0.6021561029174851], [0.3177618149494287, 0.5240594301846075], [0.3492592014696767, 0.4802266395913885], [0.34446234449096313, 0.473453770356106], [0.3590359971080185, 0.4110603812283849], [0.3824979453292408, 0.4626349463217317], [0.3953714015821821, 0.5181864933878748], [0.4256178347129317, 0.46766284275815984], [0.43491375823145906, 0.4081976623495545], [0.4393461551126908, 0.4605508754678582], [0.4387073971607948, 0.5083882652582236], [0.5003717195147467, 0.4801327650140047], [0.49988505478722034, 0.4317750491774172], [0.498146452112897, 0.47849839974888303], [0.49731774240073795, 0.517844284468502], [0.5663122024230625, 0.5001943690070512], [0.5552296014161382, 0.46560258364122137], [0.5459250614647073, 0.4998789911308948], [0.5423497536457307, 0.5302273364896075]]
